Video,velocidad media,mean_intensidad,N,dispersion,max_vel,max_int,min_vel,min_int,var_int,var_vel,mean_fwhm,var_fwhm,V_feat_i_1,V_feat_i_2,V_feat_v_1,V_feat_v_2,V_feat_fwhm_1,V_feat_fwhm_2,loss,recorrido,Clasificación
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-16-22-59-08.avi,15.876323389839289,2980.306451612902,93,9.173605131266722,45.68508082008728,4103.7,1.1700096605138663,2237.3,180958.07882934442,106.88337015285236,2.45343779286644,0.11245164174470916,135.32427453991585,4.0432058859745466,5704.808643764403,496.7147927684623,4.6309244597913155,0.13816714855298126,21.138450793137256,36.26206874626317,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-16-22-34-43.avi,12.864549630360749,1424.5061728395062,81,4.2063780049620405,47.53086192471734,2855.0,0.0,814.0,350509.7314433775,101.81458174085891,2.0185277781470634,0.0496171800474058,142.2231286975421,7.896602557960105,9905.533782418092,300.8606930705706,3.2157864795795783,0.05240839245694489,19.501414775492602,15.619107257926881,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-16-20-06-15.avi,14.694488717245495,3846.614885251493,84,7.463836990249004,44.241213575459845,5005.62065523827,0.0,2840.4,346481.3886597069,99.38165669190887,2.469999137877228,0.08600309482613512,146.68892058046552,6.7887118952063386,9952.403484689572,159.30620873696267,7.188765772145112,0.08482919092894063,17.281279476950886,28.689726008061825,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-16-20-06-24.avi,17.538267841882373,2887.700340136054,105,12.582699253742142,46.913024285622605,4057.6,0.0,1838.8,260161.79586237212,119.6481895698795,2.3231426505137267,0.1390066408170119,111.83660105761255,8.846656281210658,7783.4355813953125,255.60233421604173,4.034573477747223,0.2920714111162332,16.781571587652024,49.292882684583645,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-16-20-13-52.avi,9.118070570101386,1438.9899178393696,82,4.002789542669318,35.28051661054243,1926.65,0.4819015262252629,1118.85,19508.24013583346,64.73905184379579,1.9823925544823315,0.026738932415317263,136.60909825307974,7.79794184855204,1357.578795696503,91.73506674019137,2.3946398888118203,0.1015716095581356,17.594114001004233,15.86818205537667,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-16-20-06-34.avi,16.37302305755622,2176.709918341384,90,8.342866557405804,46.09579186611676,3683.4,2.1129585954954786,1109.0500000000004,316108.6974633693,123.07535816084429,2.3245838764282194,0.11525004031190104,138.65688981575678,8.999939858426746,8991.947765973573,463.9748544396752,5.023944486413303,0.3901152092398247,12.622488587672365,34.35357236282669,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-18-03-20-27.avi,17.10171503374312,4722.7761467889895,109,10.615847614429283,61.468347375006104,8442.400000000001,2.398360978218748,3478.6,616357.8353943275,112.7541640374767,3.5456323285565285,0.4096981776681176,154.29327215426898,4.109926796164044,10231.514335092575,274.6177072740661,10.816999238161948,0.7963572418797423,18.628897631773892,42.287451288619096,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-18-03-20-38.avi,35.284911420599606,3569.3012820512804,78,2.354228247873442,226.1989507796904,7159.0999999999985,0.0,841.2999999999997,1413502.6379470741,2932.5234207556873,3.1724876109633535,0.9688303179643268,632.661163790997,48.71774833784364,16999.217192796074,269.3293101064077,12.508542858421936,0.4712482320855483,78.98100322026258,2.0392732693402453,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-18-03-20-14.avi,22.88141252751488,6305.701731202419,138,23.389439206480798,83.59987736871936,12443.8,3.393666681057697,4622.2,1677597.5556629398,120.91484714329901,2.8406188037503366,0.1227513552154492,83.22299752691761,1.3717459217432872,22969.750979953,1095.851074432753,4.492067296892955,0.3287600364526257,34.35211704283364,92.01517554926392,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-18-23-51-11.avi,21.098177949463675,4398.839826263905,73,9.176700734896029,65.61261078001822,7404.200000000002,4.224632655275752,3347.0,446867.77159157646,169.25318314478486,2.6135868264275115,0.2704351078125529,152.81396105666246,1.8474461988409092,9622.153173252327,201.62817136105363,6.7508180444612895,0.00946165611289646,10.930111234611333,36.132382434155886,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-18-23-50-44.avi,7.862037573802046,7029.0997610921595,82,3.64718472213557,34.89256316150886,8432.15,0.6115961423750911,6266.902091910768,237714.3589427169,52.9977963157021,3.165595027646765,0.13463106839669445,95.383180769396,0.02094156715429738,7769.503453376854,240.2786533385413,4.77325355421797,0.13861377353680795,15.721053070643976,13.92432818785023,0
