Video,velocidad media,mean_intensidad,N,dispersion,max_vel,max_int,min_vel,min_int,var_int,var_vel,mean_fwhm,var_fwhm,V_feat_i_1,V_feat_i_2,V_feat_v_1,V_feat_v_2,V_feat_fwhm_1,V_feat_fwhm_2,loss,recorrido,Clasificación
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-08-11-05-10-26.avi,31.040904156973767,1531.111111111111,9,2.5031484498523455,50.31093870957168,2828.0,10.339778798172583,482.0,471938.5432098766,166.193675308212,2.4438783751159483,0.1566448474027205,135.41913775578152,5.045093096102896,6306.303160713415,81.34128485878148,3.6832257979706826,0.0014213516799564336,2.7840491485056735,7.445855350358584,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_1_2020-10-27-20-53-20.avi,24.282114126385654,1081.3859756097563,82,14.36551930408726,48.55962321758442,1835.5,1.2115195529650098,774.8500000000003,86666.60233380421,138.8554188507237,2.1913578620470955,0.07174065369895867,119.55234319904396,3.8498762797426562,2638.717985088749,41.211608153069406,3.733872104403837,0.053812053650131135,29.116828311672574,56.590510309608405,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-10-30-20-42-45.avi,21.427534238317747,960.64,55,8.571746515130187,47.58299635986725,1711.3999999999994,2.7971144179257648,435.1999999999999,66275.65440000001,87.43525486244381,2.096566675206037,0.04816642492211904,123.42744543253212,5.123210815953655,3802.264359318745,209.3521086428648,3.68537679156788,0.026423478788014442,12.305141206271346,33.81740101397119,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-10-30-23-51-42.avi,25.405031262825016,3227.3487194658874,92,19.869546405133484,58.47176148615378,7908.0,4.811513917103568,424.4999999999996,3955741.2131907367,112.7076670171897,2.8127506758403418,0.3655281539519803,80.29562647410647,0.3218244703511309,13390.450546512311,217.17610662975702,5.728077436272536,0.12510282122727312,22.504155727042647,72.3406549236827,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-01-01-49-10.avi,18.59869691903842,5104.0652132451005,85,11.47174426686238,59.935390073438064,31813.0,0.0,490.0,20224954.158864066,92.96442936427248,2.860918360407408,0.3662907981526627,129.44113387278094,4.5030465478513095,56341.03589497134,1619.288414710592,6.596856730831722,0.16399032113144893,15.414292712723608,43.93322055267984,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-03-03-35-47.avi,58.79730619110732,994.7861111111115,18,8.733252327708126,90.41397750519691,1933.3,35.625470504067756,441.75,156675.77633487654,155.93964367817352,2.06209391769248,0.027179313684940132,340.15676136807764,25.054710783619512,4015.3636139576124,316.33853667769404,3.362159283614336,0.3479890863718356,3.7902081542499673,32.901766596505226,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-08-20-50-58.avi,29.49347427822848,726.3644444444444,45,9.712365856847542,55.90841535341951,1139.7999999999995,4.330647296002884,395.40000000000015,26247.72673580245,140.1733400355056,2.177134174417405,0.04533191890714112,170.25718361834444,6.544030949174203,2672.4269043054987,82.74723856321502,6.244599941319795,0.3319233758028056,8.399648452971151,40.88763567399243,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-16-03-38-23.avi,75.75264554147806,1003.6775,20,12.625217097754344,92.54823987309562,1975.5,53.773676760478715,430.6999999999999,247123.85761874996,113.85463578111694,2.13297587024214,0.07451258439924721,277.18581077768823,7.0621091526946405,3246.476083912977,54.55721065878045,4.654671174846998,0.03237593301108418,3.825965513287201,47.52342431558752,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-16-23-59-06.avi,18.244942920978502,1660.317741935484,62,8.583154268461008,33.51757024747761,2537.0999999999995,5.821203573701864,630.0,297401.99629812693,36.45316300693073,2.289322589068962,0.09068596623490448,55.376432960986435,1.8165825217475944,4209.878706206579,169.98511045263598,4.998781715560753,0.3761759060545825,13.45881749822243,33.30955129700086,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-18-03-36-58.avi,50.03826534926773,2948.8192603634807,24,10.430865093151981,61.062119565803,12208.762248723542,3.2516008241274577,597.3999999999999,6188102.337036752,161.3120525285509,2.582612567396112,0.25246793966541764,170.67509842722117,19.36515674103289,24474.083179465302,431.8471498871994,8.953381524796402,0.059358101881362264,3.79282431538644,36.16049474828515,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-20-22-38-21.avi,64.56677355160068,562.1076923076923,13,6.9489139361643115,118.96293170423695,639.3,18.930006747780293,435.8,4505.328786982247,567.67169082539,2.06456214596582,0.02726159374087312,469.2719765530168,2.3532166797713305,749.8835285780953,10.399107228119123,3.376804310141083,0.3106209417823713,3.079366679552692,25.483170453131102,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-21-04-22-08.avi,51.563332124286994,1340.485,10,4.525130713673692,77.17252699695943,2986.4000000000005,32.35862778889205,594.1999999999998,421524.1800250002,271.31537667674485,2.1136937440263317,0.05293745918323264,220.41728999870548,12.985887489140596,6239.577148702826,947.0265516414598,2.1879762944668064,0.2853274393457953,1.4432417955217716,15.927938451056091,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-11-23-02-27-04.avi,28.513545296572012,18185.160886194506,40,2.730072246450049,136.3883536062361,87188.0,2.3533930245431574,605.5,582695455.3529664,1447.7305828886965,4.02302559209914,3.7276246953748102,637.8759795473495,1.3191984269504509,170201.80309987365,52.24268411817606,16.41309041932307,0.01885288030615571,15.837275610798905,6.194809807519508,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-12-04-22-33-37.avi,25.098312513254463,740.2785714285714,28,5.309945658520007,47.94959701279336,2707.65,2.416745975697509,450.0,177578.71614795912,150.35044130511642,2.13391492403742,0.0394586930496806,327.43423624929335,13.538313899784054,5545.997470403356,51.918559417407764,5.173616423792128,0.15417884882397534,5.394881014555807,20.437279741125394,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-12-05-01-45-31.avi,94.65291215765707,585.6999999999998,8,6.091275809091817,110.17380609047852,774.5999999999998,63.152380618380356,435.8000000000001,13584.519999999982,247.47252805826352,2.0953459908711016,0.02469874876097596,209.79099239081413,2.2036225783679484,721.2861839281276,69.33717615671243,1.649990316728419,0.01676692004083724,1.6584722436811887,21.466506433853432,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-12-05-01-56-27.avi,36.467338984389976,829.8333333333333,9,2.70828275744965,45.49381450113746,1817.5,31.369326411804966,378.8999999999999,264258.9561111111,23.48881565288632,2.171581026391719,0.04194284149579007,72.62420148000794,1.5884308989182487,3380.268893418892,45.895364431692144,1.9698237450808087,0.016490891077590004,2.01389796457346,9.222831989031027,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-12-06-03-24-42.avi,36.152677003950636,1908.0774038461536,16,4.845789530000522,57.32810787134674,3321.2,17.29486711041805,498.59999999999985,783982.8922741768,67.85407984237334,2.3503217215367607,0.04924635792017727,157.4055741457299,12.651621165030464,7072.573628331793,74.66746916649853,3.4308082385879946,0.20106561520038255,2.8849998403803525,17.627475760201328,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Station_2_2020-12-07-02-44-22.avi,63.84435342434515,734.7218750000003,16,8.438173332082922,78.43958218841178,1064.2000000000003,46.37401855213081,408.3000000000001,33630.68592773438,49.78902071354857,2.17977779942899,0.05219981387890674,147.191146626217,7.637278243264888,2125.693333643486,177.39535726415522,3.5708812323333703,0.2673932440489561,3.4155397567839145,31.57597213709464,1
